"Code","Description","Parent"
"52827","mostnice","5282"
"52828","podélné prahy","5282"
"52829","ostatní","5282"
"5283","tvar S 49","528"
"52831","pražce dřevěné měkké","5283"
"52832","pražce dřevěné tvrdé","5283"
"52833","pražce ocelové","5283"
"52834","pražce železobeton.","5283"
"52835","pražce z betonu předpjatého","5283"
"52836","jiné konstrukce místo pražců","5283"
"52837","mostnice","5283"
"52838","podélné prahy","5283"
"52839","ostatní","5283"
"5284","tvar jiný od 45 kg/m","528"
"52841","pražce dřevěné měkké","5284"
"52842","pražce dřevěné tvrdé","5284"
"52843","pražce ocelové","5284"
"52844","pražce železobeton.","5284"
"52845","pražce z betonu předpjatého","5284"
"52846","jiné konstrukce místo pražců","5284"
"52847","mostnice","5284"
"52848","podélné prahy","5284"
"52849","ostatní","5284"
"5285","tvar jiný od 20 do 45 kg/m","528"
"52851","pražce dřevěné měkké","5285"
"52852","pražce dřevěné tvrdé","5285"
"52853","pražce ocelové","5285"
"52854","pražce železobeton.","5285"
"52855","pražce z betonu předpjatého","5285"
"52856","jiné konstrukce místo pražců","5285"
"52857","mostnice","5285"
"52858","podélné prahy","5285"
"52859","ostatní","5285"
"5286","tvar jiný do 20 kg/m","528"
"52861","pražce dřevěné měkké","5286"
"52862","pražce dřevěné tvrdé","5286"
"52863","pražce ocelové","5286"
"52864","pražce železobeton.","5286"
"52865","pražce z betonu předpjatého","5286"
"52866","jiné konstrukce místo pražců","5286"
"52867","mostnice","5286"
"52868","podélné prahy","5286"
"52869","ostatní","5286"
"5287","žlábkové","528"
"52871","pražce dřevěné měkké","5287"
"52872","pražce dřevěné tvrdé","5287"
"52873","pražce ocelové","5287"
"52874","pražce železobeton.","5287"
"52875","pražce z betonu předpjatého","5287"
"52876","jiné konstrukce místo pražců","5287"
"52877","mostnice","5287"
"52878","podélné prahy","5287"
"52879","ostatní","5287"
"5288","bez materiálu","528"
"52881","pražce dřevěné měkké","5288"
"52882","pražce dřevěné tvrdé","5288"
"52883","pražce ocelové","5288"
"52884","pražce železobeton.","5288"
"52885","pražce z betonu předpjatého","5288"
"52886","jiné konstrukce místo pražců","5288"
"52887","mostnice","5288"
"52888","podélné prahy","5288"
"52889","ostatní","5288"
"5289","ostatní","528"
"52891","pražce dřevěné měkké","5289"
"52892","pražce dřevěné tvrdé","5289"
"52893","pražce ocelové","5289"
"52894","pražce železobeton.","5289"
"52895","pražce z betonu předpjatého","5289"
"52896","jiné konstrukce místo pražců","5289"
"52897","mostnice","5289"
"52898","podélné prahy","5289"
"52899","ostatní","5289"
"529","ostatní","52"
"5291","tvar R 65","529"
"52911","pražce dřevěné měkké","5291"
"52912","pražce dřevěné tvrdé","5291"
"52913","pražce ocelové","5291"
"52914","pražce železobeton.","5291"
"52915","pražce z betonu předpjatého","5291"
"52916","jiné konstrukce místo pražců","5291"
"52917","mostnice","5291"
"52918","podélné prahy","5291"
"52919","ostatní","5291"
"5292","tvar T","529"
"52921","pražce dřevěné měkké","5292"
"52922","pražce dřevěné tvrdé","5292"
"52923","pražce ocelové","5292"
"52924","pražce železobeton.","5292"
"52925","pražce z betonu předpjatého","5292"
"52926","jiné konstrukce místo pražců","5292"
"52927","mostnice","5292"
"52928","podélné prahy","5292"
"52929","ostatní","5292"
"5293","tvar S 49","529"
"52931","pražce dřevěné měkké","5293"
"52932","pražce dřevěné tvrdé","5293"
"52933","pražce ocelové","5293"
"52934","pražce železobeton.","5293"
"52935","pražce z betonu předpjatého","5293"
"52936","jiné konstrukce místo pražců","5293"
"52937","mostnice","5293"
"52938","podélné prahy","5293"
"52939","ostatní","5293"
"5294","tvar jiný od 45 kg/m","529"
"52941","pražce dřevěné měkké","5294"
"52942","pražce dřevěné tvrdé","5294"
"52943","pražce ocelové","5294"
"52944","pražce železobeton.","5294"
"52945","pražce z betonu předpjatého","5294"
"52946","jiné konstrukce místo pražců","5294"
"52947","mostnice","5294"
"52948","podélné prahy","5294"
"52949","ostatní","5294"
"5295","tvar jiný od 20 do 45 kg/m","529"
"52951","pražce dřevěné měkké","5295"
"52952","pražce dřevěné tvrdé","5295"
"52953","pražce ocelové","5295"
"52954","pražce železobeton.","5295"
"52955","pražce z betonu předpjatého","5295"
"52956","jiné konstrukce místo pražců","5295"
"52957","mostnice","5295"
"52958","podélné prahy","5295"
"52959","ostatní","5295"
"5296","tvar jiný do 20 kg/m","529"
"52961","pražce dřevěné měkké","5296"
"52962","pražce dřevěné tvrdé","5296"
"52963","pražce ocelové","5296"
"52964","pražce železobeton.","5296"
"52965","pražce z betonu předpjatého","5296"
"52966","jiné konstrukce místo pražců","5296"
"52967","mostnice","5296"
"52968","podélné prahy","5296"
"52969","ostatní","5296"
"5297","žlábkové","529"
"52971","pražce dřevěné měkké","5297"
"52972","pražce dřevěné tvrdé","5297"
"52973","pražce ocelové","5297"
"52974","pražce železobeton.","5297"
"52975","pražce z betonu předpjatého","5297"
"52976","jiné konstrukce místo pražců","5297"
"52977","mostnice","5297"
"52978","podélné prahy","5297"
"52979","ostatní","5297"
"5298","bez materiálu","529"
"52981","pražce dřevěné měkké","5298"
"52982","pražce dřevěné tvrdé","5298"
"52983","pražce ocelové","5298"
"52984","pražce železobeton.","5298"
"52985","pražce z betonu předpjatého","5298"
"52986","jiné konstrukce místo pražců","5298"
"52987","mostnice","5298"
"52988","podélné prahy","5298"
"52989","ostatní","5298"
"5299","ostatní","529"
"52991","pražce dřevěné měkké","5299"
"52992","pražce dřevěné tvrdé","5299"
"52993","pražce ocelové","5299"
"52994","pražce železobeton.","5299"
"52995","pražce z betonu předpjatého","5299"
"52996","jiné konstrukce místo pražců","5299"
"52997","mostnice","5299"
"52998","podélné prahy","5299"
"52999","ostatní","5299"
"53","kolejová rozvětvení","5"
"531","zřízení želez. kolej. rozvětvení normál. rozchodných","53"
"5311","výhybky tvaru R 65 na dřev. pražcích","531"
"53111","výhybka jednoduchá štíhlá","5311"
"53112","výhybka jednoduchá","5311"
"53113","výhybka oboustranná","5311"
"53114","výhybka křižovat. celá","5311"
"53115","výhybka křižovat. poloviční","5311"
"53116","kolejová křižovat.","5311"
"53117","jednoduchá kolejová spojka","5311"
"53118","dvojitá kolejová spojka","5311"
"53119","ostatní","5311"
"5312","výhybky, tvar T na dřev. pražcích","531"
"53121","výhybka jednoduchá štíhlá","5312"
"53122","výhybka jednoduchá","5312"
"53123","výhybka oboustranná","5312"
"53124","výhybka křižovat. celá","5312"
"53125","výhybka křižovat. poloviční","5312"
"53126","kolejová křižovat.","5312"
"53127","jednoduchá kolejová spojka","5312"
"53128","dvojitá kolejová spojka","5312"
"53129","ostatní","5312"
"5313","výhybky, tvar T na ocel. pražcích","531"
"53131","výhybka jednoduchá štíhlá","5313"
"53132","výhybka jednoduchá","5313"
"53133","výhybka oboustranná","5313"
"53134","výhybka křižovat. celá","5313"
"53135","výhybka křižovat. poloviční","5313"
"53136","kolejová křižovat.","5313"
"53137","jednoduchá kolejová spojka","5313"
"53138","dvojitá kolejová spojka","5313"
"53139","ostatní","5313"
"5314","výhybky, tvar S 49 na dřev. pražcích","531"
"53141","výhybka jednoduchá štíhlá","5314"
"53142","výhybka jednoduchá","5314"
"53143","výhybka oboustranná","5314"
"53144","výhybka křižovat. celá","5314"
"53145","výhybka křižovat. poloviční","5314"
"53146","kolejová křižovat.","5314"
"53147","jednoduchá kolejová spojka","5314"
"53148","dvojitá kolejová spojka","5314"
"53149","ostatní","5314"
"5315","výhybky, tvar S 49, na ocel. pražcích","531"
"53151","výhybka jednoduchá štíhlá","5315"
"53152","výhybka jednoduchá","5315"
"53153","výhybka oboustranná","5315"
"53154","výhybka křižovat. celá","5315"
"53155","výhybka křižovat. poloviční","5315"
"53156","kolejová křižovat.","5315"
"53157","jednoduchá kolejová spojka","5315"
"53158","dvojitá kolejová spojka","5315"
"53159","ostatní","5315"
"5316","výhybky, tvar jiný od 20 do 45 kg/m na dřev. pražcích","531"
"53161","výhybka jednoduchá štíhlá","5316"
"53162","výhybka jednoduchá","5316"
"53163","výhybka oboustranná","5316"
"53164","výhybka křižovat. celá","5316"
"53165","výhybka křižovat. poloviční","5316"
"53166","kolejová křižovat.","5316"
"53167","jednoduchá kolejová spojka","5316"
"53168","dvojitá kolejová spojka","5316"
"53169","ostatní","5316"
"5317","výhybky, tvar jiný od 20 do 45 kg/m na ocel. pražcích","531"
"53171","výhybka jednoduchá štíhlá","5317"
"53172","výhybka jednoduchá","5317"
"53173","výhybka oboustranná","5317"
"53174","výhybka křižovat. celá","5317"
"53175","výhybka křižovat. poloviční","5317"
"53176","kolejová křižovat.","5317"
"53177","jednoduchá kolejová spojka","5317"
"53178","dvojitá kolejová spojka","5317"
"53179","ostatní","5317"
"532","zřízení želez. kolej. rozvětvení, širokorozchodných","53"
"5321","výhybky tvaru R 65 na dřev. pražcích","532"
"53211","výhybka jednoduchá štíhlá","5321"
"53212","výhybka jednoduchá","5321"
"53213","výhybka oboustranná","5321"
"53214","výhybka křižovat. celá","5321"
"53215","výhybka křižovat. poloviční","5321"
"53216","kolejová křižovat.","5321"
"53217","jednoduchá kolejová spojka","5321"
"53218","dvojitá kolejová spojka","5321"
"53219","ostatní","5321"
"5322","výhybky, tvar T na dřev. pražcích","532"
"53221","výhybka jednoduchá štíhlá","5322"
"53222","výhybka jednoduchá","5322"
"53223","výhybka oboustranná","5322"
"53224","výhybka křižovat. celá","5322"
"53225","výhybka křižovat. poloviční","5322"
"53226","kolejová křižovat.","5322"
"53227","jednoduchá kolejová spojka","5322"
"53228","dvojitá kolejová spojka","5322"
"53229","ostatní","5322"
"5323","výhybky, tvar T na ocel. pražcích","532"
"53231","výhybka jednoduchá štíhlá","5323"
"53232","výhybka jednoduchá","5323"
"53233","výhybka oboustranná","5323"
"53234","výhybka křižovat. celá","5323"
"53235","výhybka křižovat. poloviční","5323"
"53236","kolejová křižovat.","5323"
"53237","jednoduchá kolejová spojka","5323"
"53238","dvojitá kolejová spojka","5323"
"53239","ostatní","5323"
"5324","výhybky, tvar S 49 na dřev. pražcích","532"
"53241","výhybka jednoduchá štíhlá","5324"
"53242","výhybka jednoduchá","5324"
"53243","výhybka oboustranná","5324"
"53244","výhybka křižovat. celá","5324"
"53245","výhybka křižovat. poloviční","5324"
"53246","kolejová křižovat.","5324"
"53247","jednoduchá kolejová spojka","5324"
"53248","dvojitá kolejová spojka","5324"
"53249","ostatní","5324"
"5325","výhybky, tvar S 49 na ocel. pražcích","532"
"53251","výhybka jednoduchá štíhlá","5325"
"53252","výhybka jednoduchá","5325"
"53253","výhybka oboustranná","5325"
"53254","výhybka křižovat. celá","5325"
"53255","výhybka křižovat. poloviční","5325"
"53256","kolejová křižovat.","5325"
"53257","jednoduchá kolejová spojka","5325"
"53258","dvojitá kolejová spojka","5325"
"53259","ostatní","5325"
"5326","výhybky, tvar jiný od 20 do 45 kg/m na dřev. pražcích","532"
"53261","výhybka jednoduchá štíhlá","5326"
"53262","výhybka jednoduchá","5326"
"53263","výhybka oboustranná","5326"
"53264","výhybka křižovat. celá","5326"
"53265","výhybka křižovat. poloviční","5326"
"53266","kolejová křižovat.","5326"
"53267","jednoduchá kolejová spojka","5326"
"53268","dvojitá kolejová spojka","5326"
"53269","ostatní","5326"
"5327","výhybky, tvar jiný od 20 do 45 kg/m, na ocel. pražcích","532"
"53271","výhybka jednoduchá štíhlá","5327"
"53272","výhybka jednoduchá","5327"
"53273","výhybka oboustranná","5327"
"53274","výhybka křižovat. celá","5327"
"53275","výhybka křižovat. poloviční","5327"
"53276","kolejová křižovat.","5327"
"53277","jednoduchá kolejová spojka","5327"
"53278","dvojitá kolejová spojka","5327"
"53279","ostatní","5327"
"533","zřízení kolejových rozvětvení městských","53"
"5331","výhybky tvaru R 65 na dřev. pražcích","533"
"53311","výhybka jednoduchá štíhlá","5331"
"53312","výhybka jednoduchá","5331"
"53313","výhybka oboustranná","5331"
"53314","výhybka křižovat. celá","5331"
"53315","výhybka křižovat. poloviční","5331"
"53316","kolejová křižovat.","5331"
"53317","jednoduchá kolejová spojka","5331"
"53318","dvojitá kolejová spojka","5331"
"53319","ostatní","5331"
"5332","výhybky tvar T na dřev. pražcích","533"
"53321","výhybka jednoduchá štíhlá","5332"
"53322","výhybka jednoduchá","5332"
"53323","výhybka oboustranná","5332"
"53324","výhybka křižovat. celá","5332"
"53325","výhybka křižovat. poloviční","5332"
"53326","kolejová křižovat.","5332"
"53327","jednoduchá kolejová spojka","5332"
"53328","dvojitá kolejová spojka","5332"
"53329","ostatní","5332"
"5333","výhybky tvar T na ocel. pražcích","533"
"53331","výhybka jednoduchá štíhlá","5333"
"53332","výhybka jednoduchá","5333"
"53333","výhybka oboustranná","5333"
"53334","výhybka křižovat. celá","5333"
"53335","výhybka křižovat. poloviční","5333"
"53336","kolejová křižovat.","5333"
"53337","jednoduchá kolejová spojka","5333"
"53338","dvojitá kolejová spojka","5333"
"53339","ostatní","5333"
"5334","výhybky tvar S 49 na dřev. pražcích","533"
"53341","výhybka jednoduchá štíhlá","5334"
"53342","výhybka jednoduchá","5334"
"53343","výhybka oboustranná","5334"
"53344","výhybka křižovat. celá","5334"
"53345","výhybka křižovat. poloviční","5334"
"53346","kolejová křižovat.","5334"
"53347","jednoduchá kolejová spojka","5334"
"53348","dvojitá kolejová spojka","5334"
"53349","ostatní","5334"
"5335","výhybky tvar S 49, na ocel. pražcích","533"
"53351","výhybka jednoduchá štíhlá","5335"
"53352","výhybka jednoduchá","5335"
"53353","výhybka oboustranná","5335"
"53354","výhybka křižovat. celá","5335"
"53355","výhybka křižovat. poloviční","5335"
"53356","kolejová křižovat.","5335"
"53357","jednoduchá kolejová spojka","5335"
"53358","dvojitá kolejová spojka","5335"
"53359","ostatní","5335"
"5336","výhybky tvar jiný od 20 do 45 kg/m na dřev. pražcích","533"
"53361","výhybka jednoduchá štíhlá","5336"
"53362","výhybka jednoduchá","5336"
"53363","výhybka oboustranná","5336"
"53364","výhybka křižovat. celá","5336"
"53365","výhybka křižovat. poloviční","5336"
"53366","kolejová křižovat.","5336"
"53367","jednoduchá kolejová spojka","5336"
"53368","dvojitá kolejová spojka","5336"
"53369","ostatní","5336"
"5337","výhybky tvar jiný od 20 do 45 kg/m na ocel. pražcích","533"
"53371","výhybka jednoduchá štíhlá","5337"
"53372","výhybka jednoduchá","5337"
"53373","výhybka oboustranná","5337"
"53374","výhybka křižovat. celá","5337"
"53375","výhybka křižovat. poloviční","5337"
"53376","kolejová křižovat.","5337"
"53377","jednoduchá kolejová spojka","5337"
"53378","dvojitá kolejová spojka","5337"
"53379","ostatní","5337"
"5338","výhybky z kolejnic žlábkových","533"
"53381","výhybka jednoduchá pražský typ","5338"
"53382","výhybka jednoduchá vítkovický typ","5338"
"53383","výhybka a křížení pro jednokolejné rozvětvení pražského typu","5338"
"53384","výhybka a křížení pro dvoukolejné rozvětvení pražského typu","5338"
"53385","výhybka a křížení pro trojsměrné rozvětvení pražského typu","5338"
"53386","kolejové křížení pražského typu","5338"
"53387","kolejové křížení vítkovického typu","5338"
"53389","ostatní","5338"
"5339","ostatní","533"
"53391","výhybka jednoduchá štíhlá","5339"
"53392","výhybka jednoduchá","5339"
"53393","výhybka oboustranná","5339"
"53394","výhybka křižovat. celá","5339"
"53395","výhybka křižovat. poloviční","5339"
"53396","kolejová křižovat.","5339"
"53397","jednoduchá kolejová spojka","5339"
"53398","dvojitá kolejová spojka","5339"
"53399","ostatní","5339"
"534","zřízení kolejových rozvětvení městských, úzkorozchodných","53"
"5341","výhybky tvaru R 65 na dřev. pražcích","534"
"53411","výhybka jednoduchá štíhlá","5341"
"53412","výhybka jednoduchá","5341"
"53413","výhybka oboustranná","5341"
"53414","výhybka křižovat. celá","5341"
"53415","výhybka křižovat. poloviční","5341"
"53416","kolejová křižovat.","5341"
"53417","jednoduchá kolejová spojka","5341"
"53418","dvojitá kolejová spojka","5341"
"53419","ostatní","5341"
"5342","výhybky, tvar T na dřev. pražcích","534"
"53421","výhybka jednoduchá štíhlá","5342"
"53422","výhybka jednoduchá","5342"
"53423","výhybka oboustranná","5342"
"53424","výhybka křižovat. celá","5342"
"53425","výhybka křižovat. poloviční","5342"
"53426","kolejová křižovat.","5342"
"53427","jednoduchá kolejová spojka","5342"
"53428","dvojitá kolejová spojka","5342"
"53429","ostatní","5342"
"5343","výhybky, tvar T na ocel. pražcích","534"
"53431","výhybka jednoduchá štíhlá","5343"
"53432","výhybka jednoduchá","5343"
"53433","výhybka oboustranná","5343"
"53434","výhybka křižovat. celá","5343"
"53435","výhybka křižovat. poloviční","5343"
"53436","kolejová křižovat.","5343"
"53437","jednoduchá kolejová spojka","5343"
"53438","dvojitá kolejová spojka","5343"
"53439","ostatní","5343"
"5344","výhybky, tvar S 49 na dřev. pražcích","534"
"53441","výhybka jednoduchá štíhlá","5344"
"53442","výhybka jednoduchá","5344"
"53443","výhybka oboustranná","5344"
"53444","výhybka křižovat. celá","5344"
"53445","výhybka křižovat. poloviční","5344"
"53446","kolejová křižovat.","5344"
"53447","jednoduchá kolejová spojka","5344"
"53448","dvojitá kolejová spojka","5344"
"53449","ostatní","5344"
"5345","výhybky, tvar S 49 na ocel. pražcích","534"
"53451","výhybka jednoduchá štíhlá","5345"
"53452","výhybka jednoduchá","5345"
"53453","výhybka oboustranná","5345"
"53454","výhybka křižovat. celá","5345"
"53455","výhybka křižovat. poloviční","5345"
"53456","kolejová křižovat.","5345"
"53457","jednoduchá kolejová spojka","5345"
"53458","dvojitá kolejová spojka","5345"
"53459","ostatní","5345"
"5346","výhybky,  tvar jiný od 20 do 45 kg/m na dřev. pražcích","534"
"53461","výhybka jednoduchá štíhlá","5346"
"53462","výhybka jednoduchá","5346"
"53463","výhybka oboustranná","5346"
"53464","výhybka křižovat. celá","5346"
"53465","výhybka křižovat. poloviční","5346"
"53466","kolejová křižovat.","5346"
"53467","jednoduchá kolejová spojka","5346"
"53468","dvojitá kolejová spojka","5346"
"53469","ostatní","5346"
"5347","výhybky,  tvar jiný od 20 do 45 kg/m na ocel. pražcích","534"
"53471","výhybka jednoduchá štíhlá","5347"
"53472","výhybka jednoduchá","5347"
"53473","výhybka oboustranná","5347"
"53474","výhybka křižovat. celá","5347"
"53475","výhybka křižovat. poloviční","5347"
"53476","kolejová křižovat.","5347"
"53477","jednoduchá kolejová spojka","5347"
"53478","dvojitá kolejová spojka","5347"
"53479","ostatní","5347"
"535","snesení kolejových rozvětvení želez. pražcích","53"
"5351","výhybky tvaru R 65 na dřev. pražcích","535"
"53511","výhybka jednoduchá štíhlá","5351"
"53512","výhybka jednoduchá","5351"
"53513","výhybka oboustranná","5351"
"53514","výhybka křižovat. celá","5351"
"53515","výhybka křižovat. poloviční","5351"
"53516","kolejová křižovat.","5351"
"53517","jednoduchá kolejová spojka","5351"
"53518","dvojitá kolejová spojka","5351"
"53519","ostatní","5351"
"5352","výhybky tvar T na dřev. pražcích","535"
"53521","výhybka jednoduchá štíhlá","5352"
"53522","výhybka jednoduchá","5352"
"53523","výhybka oboustranná","5352"
"53524","výhybka křižovat. celá","5352"
"53525","výhybka křižovat. poloviční","5352"
"53526","kolejová křižovat.","5352"
"53527","jednoduchá kolejová spojka","5352"
"53528","dvojitá kolejová spojka","5352"
"53529","ostatní","5352"
"5353","výhybky, tvar T na ocel. pražcích","535"
"53531","výhybka jednoduchá štíhlá","5353"
"53532","výhybka jednoduchá","5353"
"53533","výhybka oboustranná","5353"
"53534","výhybka křižovat. celá","5353"
"53535","výhybka křižovat. poloviční","5353"
"53536","kolejová křižovat.","5353"
"53537","jednoduchá kolejová spojka","5353"
"53538","dvojitá kolejová spojka","5353"
"53539","ostatní","5353"
"5354","výhybky, tvar S 49 na dřev. pražcích","535"
"53541","výhybka jednoduchá štíhlá","5354"
"53542","výhybka jednoduchá","5354"
"53543","výhybka oboustranná","5354"
"53544","výhybka křižovat. celá","5354"
"53545","výhybka křižovat. poloviční","5354"
"53546","kolejová křižovat.","5354"
"53547","jednoduchá kolejová spojka","5354"
"53548","dvojitá kolejová spojka","5354"
"53549","ostatní","5354"
"5355","výhybky, tvar S 49 na ocel. pražcích","535"
"53551","výhybka jednoduchá štíhlá","5355"
"53552","výhybka jednoduchá","5355"
"53553","výhybka oboustranná","5355"
"53554","výhybka křižovat. celá","5355"
"53555","výhybka křižovat. poloviční","5355"
"53556","kolejová křižovat.","5355"
"53557","jednoduchá kolejová spojka","5355"
"53558","dvojitá kolejová spojka","5355"
"53559","ostatní","5355"
"5356","výhybky, tvar jiný od 20 do 45 kg/m na dřev. pražcích","535"
"53561","výhybka jednoduchá štíhlá","5356"
"53562","výhybka jednoduchá","5356"
"53563","výhybka oboustranná","5356"
"53564","výhybka křižovat. celá","5356"
"53565","výhybka křižovat. poloviční","5356"
"53566","kolejová křižovat.","5356"
"53567","jednoduchá kolejová spojka","5356"
"53568","dvojitá kolejová spojka","5356"
"53569","ostatní","5356"
"5357","výhybky, tvar jiný od 20 do 45 kg/m, na ocel. pražcích","535"
"53571","výhybka jednoduchá štíhlá","5357"
"53572","výhybka jednoduchá","5357"
"53573","výhybka oboustranná","5357"
"53574","výhybka křižovat. celá","5357"
"53575","výhybka křižovat. poloviční","5357"
"53576","kolejová křižovat.","5357"
"53577","jednoduchá kolejová spojka","5357"
"53578","dvojitá kolejová spojka","5357"
"53579","ostatní","5357"
"536","snesení kolejových rozvětvení želez. pražcích, městských","53"
"5361","výhybky tvaru R 65 na dřev. pražcích","536"
"53611","výhybka jednoduchá štíhlá","5361"
"53612","výhybka jednoduchá","5361"
"53613","výhybka oboustranná","5361"
"53614","výhybka křižovat. celá","5361"
"53615","výhybka křižovat. poloviční","5361"
"53616","kolejová křižovat.","5361"
"53617","jednoduchá kolejová spojka","5361"
"53618","dvojitá kolejová spojka","5361"
"53619","ostatní","5361"
"5362","výhybky, tvar T na dřev. pražcích","536"
"53621","výhybka jednoduchá štíhlá","5362"
"53622","výhybka jednoduchá","5362"
"53623","výhybka oboustranná","5362"
"53624","výhybka křižovat. celá","5362"
"53625","výhybka křižovat. poloviční","5362"
"53626","kolejová křižovat.","5362"
"53627","jednoduchá kolejová spojka","5362"
"53628","dvojitá kolejová spojka","5362"
"53629","ostatní","5362"
"5363","výhybky, tvar T na ocel. pražcích","536"
"53631","výhybka jednoduchá štíhlá","5363"
"53632","výhybka jednoduchá","5363"
"53633","výhybka oboustranná","5363"
"53634","výhybka křižovat. celá","5363"
"53635","výhybka křižovat. poloviční","5363"
"53636","kolejová křižovat.","5363"
"53637","jednoduchá kolejová spojka","5363"
"53638","dvojitá kolejová spojka","5363"
"53639","ostatní","5363"
"5364","výhybky, tvar S 49 na dřev. pražcích","536"
"53641","výhybka jednoduchá štíhlá","5364"
"53642","výhybka jednoduchá","5364"
"53643","výhybka oboustranná","5364"
"53644","výhybka křižovat. celá","5364"
"53645","výhybka křižovat. poloviční","5364"
"53646","kolejová křižovat.","5364"
"53647","jednoduchá kolejová spojka","5364"
"53648","dvojitá kolejová spojka","5364"
"53649","ostatní","5364"
"5365","výhybky, tvar S 49 na ocel. pražcích","536"
"53651","výhybka jednoduchá štíhlá","5365"
"53652","výhybka jednoduchá","5365"
"53653","výhybka oboustranná","5365"
"53654","výhybka křižovat. celá","5365"
"53655","výhybka křižovat. poloviční","5365"
"53656","kolejová křižovat.","5365"
"53657","jednoduchá kolejová spojka","5365"
"53658","dvojitá kolejová spojka","5365"
"53659","ostatní","5365"
"5366","výhybky, tvar jiný od 20 do 45 kg/m na dřev. pražcích","536"
"53661","výhybka jednoduchá štíhlá","5366"
"53662","výhybka jednoduchá","5366"
"53663","výhybka oboustranná","5366"
"53664","výhybka křižovat. celá","5366"
"53665","výhybka křižovat. poloviční","5366"
"53666","kolejová křižovat.","5366"
"53667","jednoduchá kolejová spojka","5366"
"53668","dvojitá kolejová spojka","5366"
"53669","ostatní","5366"
"5367","výhybky, tvar jiný od 20 do 45 kg/m, na ocel. pražcích","536"
"53671","výhybka jednoduchá štíhlá","5367"
"53672","výhybka jednoduchá","5367"
"53673","výhybka oboustranná","5367"
"53674","výhybka křižovat. celá","5367"
"53675","výhybka křižovat. poloviční","5367"
"53676","kolejová křižovat.","5367"
"53677","jednoduchá kolejová spojka","5367"
"53678","dvojitá kolejová spojka","5367"
"53679","ostatní","5367"
"5368","výhybky z kolejnic žlábkových","536"
"53681","výhybka jednoduchá pražský typ","5368"
"53682","výhybka jednoduchá vítkovický typ","5368"
"53683","výhybka a křížení pro jednokolejné rozvětvení pražského typu","5368"
"53684","výhybka a křížení pro dvoukolejné rozvětvení pražského typu","5368"
"53685","výhybka a křížení pro trojsměrné rozvětvení pražského typu","5368"
"53686","kolejové křížení pražského typu","5368"
"53687","kolejové křížení vítkovického typu","5368"
"53689","ostatní","5368"
"5369","ostatní","536"
"53691","výhybka jednoduchá štíhlá","5369"
"53692","výhybka jednoduchá","5369"
"53693","výhybka oboustranná","5369"
"53694","výhybka křižovat. celá","5369"
"53695","výhybka křižovat. poloviční","5369"
"53696","kolejová křižovat.","5369"
"53697","jednoduchá kolejová spojka","5369"
"53698","dvojitá kolejová spojka","5369"
"53699","ostatní","5369"
"537","snesení kolejových rozvětvení želez. pražcích, úzkorozchodných","53"
"5371","výhybky tvaru R 65 na dřev. pražcích","537"
"53711","výhybka jednoduchá štíhlá","5371"
"53712","výhybka jednoduchá","5371"
"53713","výhybka oboustranná","5371"
"53714","výhybka křižovat. celá","5371"
"53715","výhybka křižovat. poloviční","5371"
"53716","kolejová křižovat.","5371"
"53717","jednoduchá kolejová spojka","5371"
"53718","dvojitá kolejová spojka","5371"
"53719","ostatní","5371"
"5372","výhybky, tvar T na dřev. pražcích","537"
"53721","výhybka jednoduchá štíhlá","5372"
"53722","výhybka jednoduchá","5372"
"53723","výhybka oboustranná","5372"
"53724","výhybka křižovat. celá","5372"
"53725","výhybka křižovat. poloviční","5372"
"53726","kolejová křižovat.","5372"
"53727","jednoduchá kolejová spojka","5372"
"53728","dvojitá kolejová spojka","5372"
"53729","ostatní","5372"
"5373","výhybky, tvar T na ocel. pražcích","537"
"53731","výhybka jednoduchá štíhlá","5373"
"53732","výhybka jednoduchá","5373"
"53733","výhybka oboustranná","5373"
"53734","výhybka křižovat. celá","5373"
"53735","výhybka křižovat. poloviční","5373"
"53736","kolejová křižovat.","5373"
"53737","jednoduchá kolejová spojka","5373"
"53738","dvojitá kolejová spojka","5373"
"53739","ostatní","5373"
"5374","výhybky, tvar S 49 na dřev. pražcích","537"
"53741","výhybka jednoduchá štíhlá","5374"
"53742","výhybka jednoduchá","5374"
"53743","výhybka oboustranná","5374"
"53744","výhybka křižovat. celá","5374"
"53745","výhybka křižovat. poloviční","5374"
"53746","kolejová křižovat.","5374"
"53747","jednoduchá kolejová spojka","5374"
"53748","dvojitá kolejová spojka","5374"
"53749","ostatní","5374"
"5375","výhybky, tvar S 49 na ocel. pražcích","537"
"53751","výhybka jednoduchá štíhlá","5375"
"53752","výhybka jednoduchá","5375"
"53753","výhybka oboustranná","5375"
"53754","výhybka křižovat. celá","5375"
"53755","výhybka křižovat. poloviční","5375"
"53756","kolejová křižovat.","5375"
"53757","jednoduchá kolejová spojka","5375"
"53758","dvojitá kolejová spojka","5375"
"53759","ostatní","5375"
"5376","výhybky, tvar jiný od 20 do 45 kg/m na dřev. pražcích","537"
"53761","výhybka jednoduchá štíhlá","5376"
"53762","výhybka jednoduchá","5376"
"53763","výhybka oboustranná","5376"
"53764","výhybka křižovat. celá","5376"
"53765","výhybka křižovat. poloviční","5376"
"53766","kolejová křižovat.","5376"
"53767","jednoduchá kolejová spojka","5376"
"53768","dvojitá kolejová spojka","5376"
"53769","ostatní","5376"
"5377","výhybky, tvar jiný od 20 do 45 kg/m na ocel. pražcích","537"
